trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
2020-05-15 14:29:32,584673555952,fraud_Hills-Boyer,personal_care,177.12,Jessica,Jordan,F,071 Wise Trace,Coleharbor,ND,58531,47.5196,-101.2332,307,Make,1930-08-13,8f6e5fbed7b470b6a2a0606ea8f285ab,1368628172,48.489856,-100.375446,0
2020-02-08 22:10:09,6534628260579800,fraud_Hilpert-Conroy,kids_pets,20.29,Christine,Harris,F,29606 Martinez Views Suite 653,Hinesburg,VT,5461,44.3346,-73.098,4542,Claims inspector/assessor,1998-03-19,0bbb9fd1edc1b88ba96e564e15d58186,1360361409,44.549397,-72.19485999999999,0
2020-03-17 21:17:35,180081032825079,fraud_Feil-Morar,health_fitness,11.75,Connie,Carroll,F,872 Justin Views Suite 746,Duncan,MS,38740,34.047,-90.7652,466,Trading standards officer,1955-04-03,ea068105f8ef73b96f719510dd6fcb50,1363555055,33.796475,-90.45334,0
2020-04-21 14:33:54,4006047418382,fraud_Satterfield-Lowe,travel,2.85,Robert,Sanchez,M,7314 Johnson Square Apt. 296,Parkers Lake,KY,42634,36.8347,-84.4436,1565,"Designer, industrial/product",1968-07-24,5800272a680063ccd82d84150cd7ebc6,1366554834,36.292928,-84.542681,0
2020-05-24 17:14:53,30143535920989,fraud_Lynch-Mohr,travel,8.14,Lisa,Collins,F,44197 Jeffrey Port Suite 050,Bridgeport,NJ,8014,39.8016,-75.3478,504,"Engineer, control and instrumentation",1980-08-17,d706d1635ca25785d94619b9c3660f02,1369415693,40.738315,-75.349106,0
2020-02-22 06:58:59,342952484382519,fraud_Kutch LLC,gas_transport,64.83,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,1549365554f07be402ddbffd0bafdef2,1361516339,41.446412,-74.15075300000001,0
2020-05-31 20:14:13,630425673344,fraud_Cormier LLC,health_fitness,122.34,Bryan,Miller,M,411 Laurie Fords,Cass,WV,24927,38.388000000000005,-79.9906,365,Special effects artist,1970-03-14,9178b9a546f80b6325aeac1894d34a3f,1370031253,37.794028,-80.397302,0
2019-12-30 23:31:40,3501509250702469,fraud_Volkman PLC,food_dining,103.84,Frank,Anderson,M,0611 Stafford Valley Suite 504,Naples,FL,34112,26.1184,-81.7361,276002,"Programme researcher, broadcasting/film/video",1979-01-02,aeafdc66f79ec90df9a3f032420cb345,1356910300,26.713337,-81.892875,0
2020-03-10 21:11:06,213136802746375,"fraud_Reinger, Weissnat and Strosin",food_dining,11.55,Christine,Davis,F,736 Moss Motorway Suite 549,Humboldt,AZ,86329,34.5189,-112.2523,1179,"Civil engineer, contracting",1955-01-20,bf19b8ecb76489bb81658f2b3347feb6,1362949866,34.447996999999994,-112.76556399999998,0
2020-05-15 20:27:00,3533012926413100,"fraud_Mante, Luettgen and Hackett",health_fitness,12.44,Megan,Bernard,F,128 Nathan Ramp,Barneveld,NY,13304,43.2237,-75.1612,1684,IT trainer,1994-03-01,b20fc88d78335e33d9ae82389dfcc0db,1368649620,43.840696,-75.73328000000001,0
2020-05-19 22:02:17,6506982560413523,fraud_Dibbert and Sons,entertainment,44.91,Alice,Kemp,F,057 Martinez Radial,Texarkana,AR,71854,33.431,-93.8765,36438,Surgeon,1985-04-15,c4941f55db56f323e809b74e89d36074,1369000937,33.861871,-94.665427,0
2020-05-31 02:25:31,2242542703101233,fraud_Friesen-D'Amore,gas_transport,43.76,Samuel,Jenkins,M,43235 Mckenzie Views Apt. 837,Westport,KY,40077,38.4921,-85.4524,564,Pensions consultant,1996-04-10,03c44fac28dec69f7dd82312396b4371,1369967131,38.771554,-84.709866,0
2020-01-12 17:03:49,4254074738931278,fraud_Rau-Grant,kids_pets,3.93,Gary,Hall,M,69085 Short Shores,Allentown,NY,14707,42.0737,-78.0594,239,Radio producer,1956-05-02,f57b02a2a547a4376c5868ea000d12f8,1358010229,43.060213,-79.053721,0
2020-04-09 19:45:09,38199021865320,fraud_Goyette-Gerhold,kids_pets,55.29,Jesse,Roberts,M,8415 Vaughn Squares Apt. 788,Acworth,NH,3601,43.196000000000005,-72.3001,477,Naval architect,1988-04-15,e04b6638ddcfbf810cb474bbcf6a3aae,1365536709,43.844577,-72.082922,0
2020-03-27 03:01:52,30082025922891,"fraud_Schultz, Simonis and Little",grocery_pos,113.47,Kathleen,Thompson,F,199 Patterson Fords Apt. 132,Naples,FL,34112,26.1184,-81.7361,276002,"Pilot, airline",1934-06-23,f0a13c5ecab3dc3e0d6504e5d5a907a5,1364353312,26.192378,-81.083954,0
2020-03-06 10:31:38,3547560454237873,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,82.81,Jerry,Robinson,M,212 Mary Stream,Arcadia,MI,49613,44.5232,-86.2061,680,"Designer, jewellery",1966-12-21,2bfcda09c60a1880171e3d1678539f53,1362565898,44.842226,-85.317367,0
2020-01-09 17:13:59,3541160328600277,"fraud_Cormier, Stracke and Thiel",entertainment,98.32,Jason,Singh,M,4720 Anna Ways,Murrayville,IL,62668,39.5723,-90.2379,1512,Commercial/residential surveyor,2003-05-07,3d1e1b289946149cc76f4ef1bdc6ce75,1357751639,38.871412,-90.232257,0
2020-06-20 06:13:37,370877495212014,fraud_Schamberger-O'Keefe,grocery_pos,182.37,Sarah,Clark,F,25961 Beverly Union Apt. 042,North Wilkesboro,NC,28659,36.2017,-81.1286,21134,Dispensing optician,1984-03-06,60e9d838a7c5c9019ca545573d82b5db,1371708817,36.325104,-82.073614,0
2020-05-31 18:31:47,676195318214,"fraud_Hagenes, Kohler and Hoppe",food_dining,70.59,Brandy,Quinn,F,9734 Beard Fields Suite 885,Altair,TX,77412,29.6047,-96.5249,106,"Editor, film/video",1983-07-24,b40d5725c8594fbfe8f84b4d0382d136,1370025107,29.203893,-96.604389,0
2020-04-14 14:12:25,3504178999463051,fraud_Schmeler Inc,misc_pos,9.98,Drew,Garcia,M,70858 Jasmine Meadows Apt. 135,Lima,OH,45801,40.7641,-84.0973,86954,"Copywriter, advertising",1992-07-23,cb6506a33097479055724c3ceedecaeb,1365948745,41.362932,-84.384196,0
2020-06-15 00:02:38,4005676619255478,"fraud_Robel, Cummerata and Prosacco",gas_transport,86.1,William,Perry,M,458 Phillips Island Apt. 768,Denham Springs,LA,70726,30.459,-90.9027,71335,Herbalist,1994-05-31,d95ab13b57bcea7909533876e19ab6e7,1371254558,30.008482,-90.780796,0
2020-03-15 12:35:53,5596347693144598,fraud_Hilpert-Conroy,kids_pets,57.92,Joseph,Moody,M,5901 Foster Pine,Kenner,LA,70062,29.9912,-90.2479,68211,"Engineer, petroleum",1941-04-23,a0839b507603ba276bc0d3d62564c941,1363350953,29.249672,-90.548286,0
2020-05-22 11:22:14,378006354724784,"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,158.55,Christopher,Matthews,M,433 John Heights Apt. 849,Etlan,VA,22719,38.5095,-78.2638,395,Senior tax professional/tax inspector,1982-01-07,8bde2f8bd490919c68f264dbf719f91a,1369221734,39.187198,-78.09044399999999,0
2020-04-01 17:12:46,4689147265057948423,fraud_Kessler Group,travel,2.04,Steven,Brooks,M,2622 Reynolds Isle,Manley,NE,68403,40.9207,-96.168,206,Human resources officer,1967-10-04,b36859b7cf7406a2c8bd8854eaaeed07,1364836366,41.030799,-95.405657,0
2020-02-16 21:42:46,6011893664860915,fraud_Lind-Buckridge,entertainment,133.33,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,1975-07-31,ef21ad9ac2cbc9978f8c974d09df8721,1361050966,39.856397,-104.91805,0
2020-05-17 20:41:03,6011724471098086,fraud_Goyette-Gerhold,kids_pets,66.7,Ann,Lawson,F,144 Evans Islands Apt. 683,Burbank,WA,99323,46.1966,-118.9017,3684,Musician,1981-11-29,e0da87367858fdf822062ea617b0aa0b,1368823263,45.395181,-118.188368,0
2020-01-10 13:08:50,4634955908138648,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,6.32,Mackenzie,Smith,F,7178 Willis Drive,Hooper,NE,68031,41.6414,-96.5232,1745,"Engineer, automotive",1973-12-26,e48ceb0a52e931cc8c3d8e9b27242516,1357823330,42.261731,-96.889698,0
2020-03-27 23:00:54,676372984911,fraud_Bogisich-Homenick,misc_net,411.39,Vicki,Mendoza,F,3645 Atkins Island Apt. 238,Esbon,KS,66941,39.7562,-98.4462,242,Tourism officer,1987-07-18,b269a602663a54c68e53d2130a9a3dfd,1364425254,40.336786,-97.794312,0
2020-06-11 21:16:49,4476840372112,fraud_Pfeffer and Sons,shopping_pos,6.63,Steven,Walters,M,3206 Hall Divide Suite 282,Woodville,AL,35776,34.6689,-86.2296,3395,"Editor, commissioning",1979-01-21,1b125c70276886005361d8afcaf109e2,1370985409,34.540347,-86.715756,0
2020-04-15 05:01:51,36721445180895,fraud_Harris Inc,gas_transport,61.69,Cesar,Smith,M,901 Ariel Points,Jefferson,NY,12093,42.4999,-74.6117,1666,Diagnostic radiographer,1968-07-01,b76f472a54818d0c3948fa770dc2cf65,1366002111,42.896692,-74.227047,0
2020-02-02 12:26:21,571465035400,"fraud_Bernhard, Grant and Langworth",shopping_pos,143.04,Louis,Fisher,M,45654 Hess Rest,Fort Washakie,WY,82514,43.0048,-108.8964,1645,Freight forwarder,1976-02-26,f35caa51079a9f1dd1d358e93713ce91,1359807981,43.023684,-108.998261,0
2019-12-30 02:41:27,4025612008285111,fraud_Kuhn LLC,shopping_pos,5.36,Krystal,Key,F,23142 Montoya Island Apt. 742,Corsica,PA,15829,41.1762,-79.1976,1274,Maintenance engineer,1949-03-20,c755d5516ec3163838424dc4e367ee95,1356835287,40.292594,-78.265183,0
2020-04-09 15:14:49,4613314721966,"fraud_Cronin, Kshlerin and Weber",health_fitness,75.53,Jason,Murphy,M,542 Steve Curve Suite 011,Collettsville,NC,28611,35.9946,-81.7266,885,Soil scientist,1988-09-15,7e9c509f12cdcb176418af34cff67c3e,1365520489,35.717555,-81.266789,0
2020-03-03 08:54:38,2274911989136158,"fraud_Watsica, Haag and Considine",shopping_pos,32.97,Robert,Velazquez,M,3136 Silva Stream,Parker,CO,80138,39.5102,-104.7216,84861,Materials engineer,1932-03-10,399d3af105e278728481f6904d5d5fdf,1362300878,39.039376,-104.373642,0
2020-02-20 01:11:44,376445266762684,"fraud_Streich, Hansen and Veum",gas_transport,61.07,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.136,1789,Insurance broker,1982-02-11,aec3959be0457c85ace6a339c1656b75,1361322704,41.225711,-100.401639,0
2020-04-12 19:51:51,3589255887819806,fraud_Kling-Ernser,entertainment,23.84,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,1984-02-14,236863a88015aa0d00097bb113ffd251,1365796311,40.54466,-78.301489,0
2020-04-21 13:50:31,4613314721966,fraud_Gerhold LLC,home,85.13,Jason,Murphy,M,542 Steve Curve Suite 011,Collettsville,NC,28611,35.9946,-81.7266,885,Soil scientist,1988-09-15,9cb0a5bae962ac6e8c0e48e8c0bd9b58,1366552231,35.234226,-82.55606800000001,0
2020-01-20 22:23:22,4761403817546679245,fraud_Weimann-Lockman,kids_pets,97.68,Diana,Jacobs,F,69608 Perez Mountain Apt. 006,Viola,AR,72583,36.3924,-91.9932,1679,Psychiatric nurse,1986-05-02,1a498d22789282d0df3fb9619bab6edf,1358720602,36.409158000000005,-91.370524,0
2020-04-20 21:29:04,4319584480204988982,fraud_Friesen-Ortiz,personal_care,75.69,Kathleen,Nash,F,010 Salazar Walk,Cromona,KY,41810,37.1788,-82.695,502,Chief Financial Officer,1960-02-01,2c715adedf2ded1cbfd078436a90f5d5,1366493344,36.325514,-82.597858,0
2020-01-18 01:19:24,3561963695236764,"fraud_Cremin, Hamill and Reichel",misc_pos,33.31,Michael,Lee,M,7915 Dawn Roads Apt. 544,Shelter Island,NY,11964,41.06399999999999,-72.3366,1858,Clinical biochemist,1984-03-03,5d99577fd8b96e0c92495007fa84605b,1358471964,41.678891,-72.752397,0
2020-05-02 23:28:17,6011542681743618,fraud_Friesen-Ortiz,personal_care,3.77,Emily,Hall,F,8851 Reese Neck,Basye,VA,22810,38.8089,-78.7776,863,"Engineer, mining",1972-08-09,b2cf2ead1fa07ec48f3909473e47445a,1367537297,38.614778,-78.572529,0
2020-01-18 17:58:48,4980323467523543940,fraud_Greenholt Ltd,health_fitness,233.5,Patrick,Massey,M,7812 Shane Shoals Apt. 607,North Haverhill,NH,3774,44.0978,-72.0191,1966,Structural engineer,1947-10-27,6324df86ac67a02bf759b4f6e07a564a,1358531928,44.364111,-72.456969,0
2020-06-15 17:19:32,30442439074871,fraud_Skiles LLC,home,97.52,Linda,Sanchez,F,6574 William Hill Apt. 375,Jermyn,PA,18433,41.5744,-75.5881,6508,Training and development officer,1981-06-22,ccb554ef79ea9ad4275092ff5c6c8077,1371316772,42.522998,-75.60297800000001,0
2020-06-21 00:09:40,4555104582813474,fraud_Paucek-Wiza,grocery_net,48.28,Chris,Daniel,M,025 White Fork Apt. 633,Rock Glen,PA,18246,40.954,-76.1747,143,Health and safety adviser,1982-02-19,42e3819d43e32ed8297bb141b812610f,1371773380,40.245897,-75.66242,0
2020-03-15 20:45:36,180084576295055,fraud_Baumbach Ltd,personal_care,12.7,David,Kirby,M,133 Alyssa Plains,Lolita,TX,77971,28.7724,-96.4793,911,Archaeologist,1970-01-18,0e6c8570f740c760ddd0c1bc56afa0c8,1363380336,27.94435,-97.278835,0
2020-04-25 17:04:15,4464457352619,fraud_Schulist Ltd,food_dining,20.85,Breanna,Rodriguez,F,118 Cabrera Springs Apt. 105,Lanark Village,FL,32323,29.8826,-84.5964,217,Television production assistant,1990-01-24,92a20d2b2afa241b676c0c984d0e9d67,1366909455,29.883423,-85.43717600000001,0
2020-06-15 22:22:34,676173792455,fraud_Bernier and Sons,kids_pets,81.5,Brittany,Cox,F,07177 William Dale Apt. 547,Santa Monica,CA,90403,34.0287,-118.4924,92043,"Civil engineer, contracting",1961-04-25,17f9ebb9af9ca872d333266478b2e7d2,1371334954,33.873735,-118.805525,0
2020-02-24 01:50:52,6011934240159560,fraud_Bailey-Morar,grocery_pos,114.13,Joshua,Cohen,M,426 Mark Ports,Brooklin,ME,4616,44.2541,-68.5565,824,"Loss adjuster, chartered",1974-11-02,a9ca80626aa2f48d99f7dceafc3f5acb,1361670652,44.87326,-69.536579,0
2020-03-20 23:54:30,4661996144291811856,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,779.87,Linda,Park,F,24607 Charles Mountains,Fenelton,PA,16034,40.8555,-79.7372,2054,Operations geologist,1963-08-04,4b6dfc74e6daf7ca14491738096e4ce8,1363823670,40.047756,-79.001052,1
2020-01-15 14:20:04,4841313716651064,"fraud_Turcotte, Batz and Buckridge",health_fitness,74.39,Omar,Gay,M,2161 Blankenship Freeway,West Hartford,VT,5084,43.7185,-72.4439,140,"Development worker, community",1989-10-28,3ced851a4fc3de35f2dbe08a88bc0110,1358259604,42.975705,-72.838075,0
2020-05-04 22:14:22,4745996322265,fraud_McDermott-Rice,misc_pos,109.22,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",1998-10-07,9ea0b6c0dd364936d49d49b47ff98749,1367705662,40.847708,-86.924534,0
2020-04-19 18:56:45,3540075240003197,fraud_Wilkinson Ltd,entertainment,10.46,Christian,Johns,M,892 Solis Neck,Lonsdale,MN,55046,44.4477,-93.4252,5211,Chief Strategy Officer,1987-01-27,ac34f58ad08364a7224656de09107d7b,1366397805,44.839432,-92.479361,0
2020-05-06 08:01:22,3565423334076143,fraud_Kilback LLC,grocery_pos,64.22,Nathan,Thomas,M,4923 Campbell Pines Suite 717,Carlisle,IN,47838,38.9763,-87.3667,4081,Energy engineer,1938-03-15,7717cb45bf03ed9e552e738c90893409,1367827282,37.987199,-87.864427,0
2020-01-18 07:19:46,30510856607165,"fraud_Watsica, Haag and Considine",shopping_pos,8.61,Frederick,Robinson,M,1125 Ray Track,Livonia,MI,48154,42.3958,-83.3772,96942,Horticultural consultant,1965-04-01,2bbff1a8a6d37be94ae747231fda09c9,1358493586,42.060703,-83.434515,0
2020-01-30 09:12:20,4464457352619,"fraud_Stroman, Hudson and Erdman",gas_transport,71.0,Breanna,Rodriguez,F,118 Cabrera Springs Apt. 105,Lanark Village,FL,32323,29.8826,-84.5964,217,Television production assistant,1990-01-24,f0a7229b88948c88d41efa2daaaaf786,1359537140,29.379765000000003,-84.27387,0
2020-02-07 20:25:57,30234966027947,fraud_Stark-Koss,home,141.02,Matthew,Lambert,M,7188 Melissa Crest Apt. 151,New Holstein,WI,53061,43.9446,-88.0911,5196,Child psychotherapist,1978-01-22,048dfe7d5c745550e6979959e1b42ebb,1360268757,43.32627,-88.487063,0
2020-04-27 16:07:57,30434173205605,fraud_Bartoletti and Sons,personal_care,8.91,Kylie,Kirby,F,79816 Jackson Squares,Shedd,OR,97377,44.453,-123.1065,917,Radio broadcast assistant,1995-07-08,fb4bd9c93b46b6205fc246d766dc8aba,1367078877,43.710747,-123.573699,0
2020-01-19 18:08:13,675909898057,fraud_Wilkinson LLC,personal_care,3.19,Christopher,Henry,M,1198 Robert Stravenue Apt. 479,Armonk,NY,10504,41.136,-73.7009,7987,Television/film/video producer,1964-03-16,29f7f9a412097e2209291c74e57ffab6,1358618893,41.606128000000005,-73.17319599999999,0
2020-04-03 17:32:43,5501083170975659,fraud_Kilback Group,food_dining,116.46,Wayne,Payne,M,587 Bradley Inlet Suite 281,Cuyahoga Falls,OH,44223,41.1464,-81.5107,47772,Equities trader,1966-01-04,37e1a8b971d293159e9bfcb8e1216946,1365010363,40.222221000000005,-82.408351,0
2019-12-31 22:31:11,4226219726886852999,fraud_Kris-Kertzmann,travel,8.75,Jessica,Bell,F,669 Moore Shoal,Bethel,OH,45106,38.9424,-84.09200000000001,12349,Field trials officer,1985-07-08,8394564cc88299625fe9ce7c77be815a,1356993071,38.211529,-84.548615,0
2020-03-04 12:47:54,4839615922685395,fraud_Satterfield-Lowe,travel,2.9,Phillip,Robertson,M,85344 Smith Gateway Apt. 280,Harrodsburg,IN,47434,39.013000000000005,-86.5457,76,Social researcher,1955-05-06,6a4840003055128f6a124a2094211edd,1362401274,39.987237,-86.722186,0
2020-04-28 04:18:51,30270432095985,fraud_Schamberger-O'Keefe,grocery_pos,112.4,Lisa,Lin,F,908 Brooks Brook,Lomax,IL,61454,40.6761,-91.0391,725,Environmental consultant,1972-11-28,56c371ffd4594619e877ebfca1baa33d,1367122731,39.958506,-90.54934,0
2020-06-09 14:57:10,180048185037117,fraud_O'Hara-Wilderman,food_dining,44.07,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,1974-07-19,c7d9f037256187ef50a7763f6ac10b96,1370789830,40.062372,-73.41894,0
2020-03-22 23:05:34,340953839692349,fraud_Hickle Group,shopping_pos,1.37,Tyler,Wright,M,615 Clarke Spring Apt. 172,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",1980-05-18,fd10f55870cf27485657ef2d0781ee61,1363993534,42.343042,-83.28748399999999,0
2020-03-16 21:43:31,3540075240003197,"fraud_Hermiston, Russel and Price",food_dining,30.56,Christian,Johns,M,892 Solis Neck,Lonsdale,MN,55046,44.4477,-93.4252,5211,Chief Strategy Officer,1987-01-27,e464e34f604c5a86a7c833a6ac8630b9,1363470211,43.816256,-93.04398,0
2020-05-16 12:55:13,2264937662466770,fraud_Goyette-Gerhold,kids_pets,111.7,Juan,Sherman,M,5939 Garcia Forges Suite 297,San Antonio,TX,78214,29.3641,-98.4924,1595797,Land,1995-10-17,ab7cc246ed6556d4e4211aa3704f5f27,1368708913,28.891267,-98.124115,0
2020-04-12 20:38:41,639023984367,fraud_Sporer-Keebler,personal_care,74.34,Destiny,Lowe,F,79472 Stevens Trace Apt. 120,Hannawa Falls,NY,13647,44.6087,-74.9732,69,Chief Executive Officer,1991-06-05,f8acbcf4c5e08d71759bbf1fd23065e9,1365799121,44.854838,-75.526646,0
2020-03-24 02:19:05,3576431665303017,fraud_Flatley Group,misc_pos,6.87,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,1981-10-24,2ebaa9ce578c64746b04b3f41cdb45b6,1364091545,32.914732,-112.886805,0
2020-01-26 12:11:01,3597926034019603,fraud_Simonis-Prohaska,misc_pos,2.08,Derrick,Flores,M,83690 Nicholas Ports Apt. 846,Oakland,TN,38060,35.2229,-89.5518,9496,Furniture conservator/restorer,1993-03-23,82a9c209a4eb9605966c08b1189bf8d9,1359202261,36.15866,-89.669074,0
2020-03-25 12:16:51,570273151375,fraud_Ratke and Sons,health_fitness,1.24,Peter,Edwards,M,96122 Steven Flat,Allentown,GA,31003,32.6064,-83.2095,112,"Lecturer, higher education",1965-02-03,9dd8cd05ebf4550fc9fa6444aa28e712,1364213811,31.713094,-83.057921,0
2020-03-27 09:28:11,3527536963490470,"fraud_Heller, Gutmann and Zieme",grocery_pos,97.84,Teresa,Stein,F,2838 White Fields Apt. 473,Brunson,SC,29911,32.9413,-81.1807,1725,Social researcher,1974-12-05,664a1c180fb71f452be64d869aa7ecbf,1364376491,33.643788,-81.70921,0
2020-05-04 22:59:51,3560697798177746,fraud_Heidenreich PLC,grocery_pos,270.64,Matthew,Young,M,8840 Miller Port Suite 645,Indian Wells,CA,92210,33.7163,-116.3381,4677,Learning mentor,1955-05-06,eb2aa87d2b979b6a25543ba9c35acf29,1367708391,34.565877,-116.115567,1
2020-02-01 14:19:04,345060451158891,fraud_Champlin-Casper,home,12.39,Brian,Perez,M,78652 Scott Ports,Ashfield,MA,1330,42.5232,-72.811,1506,"Production assistant, radio",1960-04-03,a5ae575c5dec6f9a83334f6debb60949,1359728344,42.540114,-72.04308,0
2020-06-20 14:53:11,2712209726293386,fraud_Padberg-Rogahn,entertainment,201.01,Jenna,Brooks,F,50872 Alex Plain Suite 088,Baton Rouge,LA,70808,30.4066,-91.1468,378909,"Designer, furniture",1977-02-22,36155df8d8ad348f80bdaa0187041096,1371739991,29.684518,-91.585757,0
2020-04-23 23:26:13,372509258176510,fraud_Lubowitz-Walter,kids_pets,51.41,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,1985-06-18,0db43c9074103a9a2189679731bc3fae,1366759573,43.386308,-83.499973,0
2020-06-08 23:37:17,3556613125071656,fraud_Herzog Ltd,misc_pos,26.8,Jose,Vasquez,M,572 Davis Mountains,Lake Jackson,TX,77566,29.0393,-95.4401,28739,Futures trader,1999-12-27,709fce7ff6e233189785e23c84b1147f,1370734637,29.731458,-95.16595,0
2019-12-30 21:11:51,30074693890476,fraud_Little Ltd,kids_pets,2.04,Kelsey,Richards,F,889 Sarah Station Suite 624,Holcomb,KS,67851,37.9931,-100.9893,2691,Arboriculturist,1993-08-16,480fc8f697ec0a5612b18a37b5686a44,1356901911,38.609881,-100.256523,0
2020-03-08 19:44:04,4908846471916297,fraud_Waters-Cruickshank,health_fitness,42.84,Lauren,Torres,F,03030 White Lakes,Grandview,TX,76050,32.2779,-97.2351,5875,"Radiographer, therapeutic",1992-07-24,a23adbaf9c77881b76c70925b3645a57,1362771844,32.490412,-97.843085,0
2020-03-23 13:58:35,4725837176265195730,fraud_Watsica LLC,personal_care,57.59,Elizabeth,Mckee,F,358 Pruitt Square,Jay,FL,32565,30.8985,-87.1332,5719,Higher education careers adviser,1994-11-05,2eee868d0ce1a64d81bd72027eca5e87,1364047115,31.311057,-86.696422,0
2020-02-20 08:50:42,4708992452821239,"fraud_Douglas, Schneider and Turner",shopping_pos,7.82,Jared,Walters,M,3326 Hannah Fords,Cord,AR,72524,35.8184,-91.3375,376,"Designer, ceramics/pottery",1938-09-08,807300248a0ba9935c2655417d6f6dfd,1361350242,35.133591,-92.204452,0
2020-04-29 20:24:11,2720012583106919,"fraud_Cronin, Kshlerin and Weber",health_fitness,75.35,Joseph,Murray,M,42933 Ryan Underpass,Manderson,SD,57756,43.3526,-102.5411,1126,Volunteer coordinator,1980-08-18,3fa78dbf3652f2addde3e1e5bb97a093,1367267051,44.162654,-102.641631,0
2020-02-09 17:21:31,36722699017270,"fraud_Streich, Dietrich and Barton",shopping_net,7.33,Jessica,Perez,F,8172 Robertson Parkways Suite 072,Superior,AZ,85173,33.2887,-111.0985,2872,Petroleum engineer,1987-10-28,9f235c7cbf2e455e27af22d26c4de3cc,1360430491,33.312709000000005,-110.555168,0
2020-03-19 11:50:49,630423337322,fraud_Kilback LLC,grocery_pos,105.76,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,0319f99257d664eedd9f0c98b9cda736,1363693849,49.16736,-118.32772,0
2020-03-16 13:42:04,372520049757633,"fraud_Boehm, Predovic and Reinger",misc_pos,49.99,Lori,Ramirez,F,4293 Ramirez Squares,Ranier,MN,56668,48.6031,-93.2977,136,Ceramics designer,2000-02-20,58a3d006e175af60d56137575a18f16e,1363441324,48.57272,-93.717053,0
2020-03-03 08:23:59,503848303379,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,66.64,Gregory,Wallace,M,27203 Darrell Landing,Saint James City,FL,33956,26.529,-82.0916,3776,Sport and exercise psychologist,1976-09-12,0166165e324ac32759a5feb06403e105,1362299039,26.430799,-82.12536899999999,0
2020-04-24 20:26:14,3564839259330465,fraud_Kautzer and Sons,personal_care,34.99,Robert,Ashley,M,1250 Christopher Prairie Suite 016,Port Costa,CA,94569,38.046,-122.1866,198,Armed forces training and education officer,1959-03-31,28a30f5d9ba6b8125d4e280d646d9740,1366835174,38.877602,-122.763884,0
2020-04-19 01:21:44,5501083170975659,fraud_Koepp-Parker,grocery_pos,80.42,Wayne,Payne,M,587 Bradley Inlet Suite 281,Cuyahoga Falls,OH,44223,41.1464,-81.5107,47772,Equities trader,1966-01-04,77bbb92c234fce79f17cad7537d958fb,1366334504,41.474854,-80.536229,0
2020-02-20 21:59:14,4642255475285942,"fraud_Lowe, Dietrich and Erdman",kids_pets,23.06,Sabrina,Johnson,F,320 Nicholson Orchard,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",1987-04-23,cad9e5d0302a99b663f84a6ae9adae36,1361397554,38.73398,-109.71039,0
2019-12-30 23:01:55,6011329966782895,fraud_Larkin Ltd,kids_pets,108.77,Lauren,Butler,F,030 Seth Divide Suite 355,Tulsa,OK,74131,36.0557,-96.0602,413574,"Teacher, special educational needs",1971-09-01,8b1002b31f9a30be2c057b9639bc03a8,1356908515,36.328602,-96.517061,0
2020-01-13 21:35:22,341283058448499,fraud_Erdman-Durgan,health_fitness,35.35,Mario,Johns,M,62130 Miller Square Suite 785,Brinson,GA,39825,30.9788,-84.7373,1461,"Engineer, broadcasting (operations)",1935-09-08,d81e3e2f5f8be850c2e08e84c7d6e973,1358112922,30.884317,-84.909388,0
2020-05-05 02:15:19,4318414072191879,fraud_Kuvalis Ltd,gas_transport,9.48,Jerry,Parker,M,8611 Tricia Fork,East China,MI,48054,42.7769,-82.5437,7339,"Copywriter, advertising",1962-01-24,d61b35e05839a81b357e484c66cb1cbe,1367720119,43.486218,-81.985928,1
